age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,238611,9th,8,Married-civ-spouse,Transport-moving,Wife,Black,Male,0,0,50,United-States,<=50K
21,Private,216208,Some-college,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
67,State-gov,163021,Assoc-acdm,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
57,Private,35303,Assoc-acdm,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
60,Private,164198,Assoc-acdm,13,Divorced,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,173271,12th,13,Never-married,Other-service,Husband,White,Male,1424,0,40,United-States,<=50K
26,Private,40808,Some-college,13,Divorced,Adm-clerical,Unmarried,White,Male,0,0,35,United-States,>50K
46,State-gov,191417,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,118308,HS-grad,13,Divorced,Adm-clerical,Husband,White,Female,0,0,80,United-States,<=50K
20,Self-emp-not-inc,33331,Bachelors,9,Never-married,Prof-specialty,Unmarried,White,Male,2176,0,25,United-States,<=50K
51,Private,31432,Assoc-voc,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,156745,11th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,195805,Some-college,6,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,30,United-States,<=50K
37,Self-emp-not-inc,175537,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
42,Self-emp-not-inc,284737,5th-6th,3,Never-married,Exec-managerial,Own-child,White,Male,15024,0,45,United-States,>50K
35,State-gov,355320,HS-grad,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,42,United-States,<=50K
44,Private,235109,Some-college,9,Never-married,Other-service,Wife,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,215790,Bachelors,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,50,Mexico,<=50K
20,?,187618,10th,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,231287,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,Philippines,<=50K
31,?,210945,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,>50K
29,Private,136450,11th,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Self-emp-inc,231962,Doctorate,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
22,Private,225156,7th-8th,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,122195,10th,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,109849,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
44,Self-emp-not-inc,304955,Bachelors,10,Divorced,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,?,506830,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
23,Private,168943,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,2444,50,United-States,>50K
33,?,276221,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,6767,0,44,United-States,<=50K
45,Private,203482,Some-college,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,1977,35,United-States,<=50K
35,Private,29887,Assoc-acdm,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,38771,Bachelors,13,Divorced,Adm-clerical,Husband,White,Male,6497,0,25,United-States,>50K
31,Private,214521,Assoc-acdm,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,28151,Some-college,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,292590,Bachelors,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,37,United-States,>50K
34,Private,177374,10th,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K
37,Self-emp-inc,146679,Some-college,5,Never-married,?,Husband,White,Female,0,0,50,United-States,<=50K
25,Private,56701,10th,9,Married-civ-spouse,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
45,?,43738,Some-college,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
41,Local-gov,134671,HS-grad,13,Separated,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
42,Local-gov,99316,Some-college,9,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,239753,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,30,United-States,<=50K
58,Private,103435,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,Mexico,>50K
38,State-gov,135839,11th,10,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
26,Private,288983,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
51,Private,117509,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2339,45,Guatemala,<=50K
28,Private,128900,1st-4th,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,42,United-States,<=50K
45,Federal-gov,186788,12th,13,Never-married,Exec-managerial,Not-in-family,White,Male,15024,0,15,United-States,<=50K
26,Private,83089,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2467,45,United-States,>50K
40,Private,209174,Some-college,13,Married-civ-spouse,Sales,Own-child,White,Female,0,0,42,Mexico,<=50K
38,Self-emp-not-inc,90582,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,>50K
32,Private,117148,Some-college,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Philippines,<=50K
26,Private,164043,HS-grad,15,Separated,Sales,Other-relative,White,Female,0,0,30,United-States,<=50K
24,Private,154908,Some-college,12,Never-married,Exec-managerial,Husband,White,Male,0,0,14,United-States,>50K
31,Private,269243,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,8,United-States,<=50K
43,Private,178510,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,65,United-States,<=50K
54,Self-emp-not-inc,150121,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
39,Federal-gov,91037,Some-college,9,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,1602,45,France,>50K
20,Self-emp-inc,208826,11th,9,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,30,United-States,<=50K
30,Private,146440,Bachelors,10,Married-civ-spouse,?,Not-in-family,White,Male,0,0,12,United-States,<=50K
18,Private,105804,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
51,Private,121622,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,24,Mexico,<=50K
50,Private,232392,Prof-school,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
31,Private,190761,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,Other,Male,5013,0,46,United-States,<=50K
63,Private,175873,Bachelors,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,33308,11th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,<=50K
74,Private,216827,11th,5,Married-civ-spouse,Other-service,Other-relative,Black,Male,7443,0,40,United-States,<=50K
46,Private,259688,HS-grad,10,Never-married,Other-service,Unmarried,White,Male,0,0,40,Mexico,>50K
36,Local-gov,339767,HS-grad,7,Never-married,Other-service,Not-in-family,White,Female,0,0,5,United-States,<=50K
42,Private,152140,Some-college,7,Widowed,Prof-specialty,Unmarried,White,Male,5178,0,40,United-States,<=50K
62,Private,110331,HS-grad,8,Never-married,Sales,Husband,White,Male,0,0,40,Ecuador,<=50K
28,Private,177374,Assoc-voc,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,<=50K
67,Private,63021,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
70,Federal-gov,160932,Assoc-acdm,11,Married-civ-spouse,?,Own-child,White,Female,3456,2415,35,United-States,<=50K
38,Private,631947,Some-college,11,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
29,State-gov,177304,Some-college,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,40,Mexico,>50K
60,Local-gov,30289,Masters,4,Never-married,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K
35,Federal-gov,283217,11th,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,Honduras,>50K
48,Private,257562,HS-grad,13,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,195216,Assoc-voc,9,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,0,0,50,United-States,>50K
21,Private,108431,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Local-gov,242736,Some-college,9,Married-civ-spouse,?,Husband,Black,Male,7688,0,66,Hong,>50K
30,Private,235071,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2206,40,United-States,<=50K
61,Private,184682,11th,9,Divorced,?,Not-in-family,White,Female,0,0,63,United-States,<=50K
34,Private,135285,10th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,40,United-States,<=50K
33,Private,541737,Masters,7,Never-married,Farming-fishing,Husband,White,Female,0,0,40,United-States,<=50K
40,Private,178421,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
71,Private,238574,Bachelors,9,Never-married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
26,Self-emp-not-inc,31533,HS-grad,14,Divorced,Craft-repair,Unmarried,White,Male,0,0,37,United-States,<=50K
63,Private,325538,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,80,United-States,>50K
24,Private,138944,Some-college,10,Never-married,Craft-repair,Own-child,Black,Female,0,0,35,United-States,<=50K
48,Private,220230,10th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
39,Private,168873,HS-grad,9,Married-civ-spouse,Sales,Own-child,Black,Male,6514,1974,20,United-States,<=50K
47,Private,186314,Some-college,10,Never-married,Other-service,Husband,Other,Female,0,1902,40,United-States,>50K
38,Private,423297,Bachelors,9,Divorced,Other-service,Husband,Black,Male,0,0,40,United-States,>50K
17,Private,304416,Assoc-voc,10,Divorced,Sales,Unmarried,Other,Female,0,0,50,United-States,<=50K
31,Federal-gov,177304,Assoc-acdm,6,Never-married,Adm-clerical,Husband,Black,Female,0,0,40,United-States,<=50K
36,Private,199266,Bachelors,14,Never-married,Tech-support,Husband,Black,Female,0,1602,55,United-States,<=50K
41,Private,88019,Prof-school,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
50,Private,314913,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
43,?,206891,Some-college,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
47,Private,349341,1st-4th,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,54,United-States,<=50K
22,Private,148524,HS-grad,9,Never-married,Sales,Wife,White,Male,3325,0,40,United-States,<=50K
39,Federal-gov,76344,11th,10,Never-married,Tech-support,Husband,White,Male,0,0,21,United-States,<=50K
64,?,104746,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
47,Private,180869,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,196116,HS-grad,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,Poland,>50K
66,Private,142756,Masters,10,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
33,Self-emp-not-inc,179715,5th-6th,4,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,25,United-States,<=50K
24,Local-gov,191389,Masters,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,60,United-States,<=50K
45,Private,50164,HS-grad,13,Divorced,Adm-clerical,Not-in-family,White,Male,3781,0,50,United-States,>50K
36,Private,664366,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
40,?,179720,Some-college,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
23,Private,42750,9th,10,Married-civ-spouse,?,Husband,White,Male,0,0,38,United-States,<=50K
37,Private,22042,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
21,Private,241832,Assoc-voc,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Private,41553,Bachelors,10,Never-married,Craft-repair,Unmarried,Black,Male,2538,0,40,United-States,<=50K
23,Private,98630,HS-grad,7,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,>50K
30,Self-emp-inc,206322,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
33,Self-emp-not-inc,154604,HS-grad,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,Guatemala,<=50K
57,Private,565313,HS-grad,9,Never-married,?,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,165998,10th,10,Never-married,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
53,Private,88055,HS-grad,9,Never-married,Other-service,Wife,White,Female,0,0,45,United-States,>50K
47,Private,74660,HS-grad,9,Widowed,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
31,Private,296613,Bachelors,9,Divorced,Exec-managerial,Husband,White,Male,0,0,15,United-States,<=50K
39,Private,376277,5th-6th,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,Jamaica,>50K
33,?,181508,Bachelors,10,Married-spouse-absent,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
64,Private,339681,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Federal-gov,172047,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
47,Private,106761,Some-college,5,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,12,United-States,<=50K
29,Private,183916,HS-grad,16,Never-married,Craft-repair,Husband,White,Male,0,2415,20,Puerto-Rico,<=50K
40,Private,456236,Some-college,11,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,98436,Bachelors,9,Never-married,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
46,Private,659558,10th,7,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,>50K
37,Private,204461,Bachelors,5,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,184833,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,30,China,<=50K
59,Private,293565,HS-grad,8,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,35,United-States,<=50K
44,Private,204205,Some-college,9,Never-married,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
31,Private,188986,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,3418,1977,40,United-States,<=50K
20,Self-emp-inc,213841,Bachelors,6,Divorced,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
17,Local-gov,168672,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,40,?,<=50K
39,Self-emp-inc,178778,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-inc,233780,Bachelors,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,50,United-States,<=50K
51,Private,362302,HS-grad,1,Divorced,?,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,159604,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,86972,Assoc-voc,9,Never-married,Handlers-cleaners,Wife,White,Male,0,0,40,United-States,<=50K
23,Self-emp-not-inc,135465,Assoc-acdm,4,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
53,Private,152129,Some-college,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
52,Private,144940,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,England,<=50K
24,Private,235891,HS-grad,4,Separated,Sales,Other-relative,White,Male,0,0,25,United-States,<=50K
41,Private,138502,11th,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,10,United-States,>50K
19,Local-gov,74024,Some-college,9,Divorced,Craft-repair,Husband,White,Female,0,1887,50,United-States,<=50K
70,Private,319854,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,?,211751,12th,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,50,United-States,<=50K
51,Private,210026,Bachelors,4,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,>50K
27,Private,183701,10th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K
22,Private,130856,HS-grad,6,Never-married,Farming-fishing,Husband,White,Male,0,0,15,United-States,<=50K
20,Private,335005,Some-college,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,>50K
45,Private,245215,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,42696,Bachelors,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,50,United-States,<=50K
38,Self-emp-not-inc,197565,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,45,United-States,>50K
46,Private,153927,Assoc-acdm,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,3456,0,35,United-States,<=50K
44,Private,100109,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,48087,Bachelors,10,Never-married,Other-service,Own-child,White,Male,0,0,37,?,<=50K
25,Private,32356,HS-grad,12,Married-civ-spouse,Craft-repair,Wife,Black,Male,0,0,60,United-States,<=50K
38,Private,135315,Some-college,13,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K
43,Private,98882,Prof-school,6,Never-married,Prof-specialty,Husband,White,Male,0,0,26,United-States,<=50K
46,Private,340734,HS-grad,9,Divorced,Other-service,Husband,White,Male,3471,0,40,United-States,>50K
50,Private,386705,Assoc-acdm,9,Never-married,?,Husband,White,Male,0,0,25,United-States,<=50K
33,Private,223861,HS-grad,9,Never-married,?,Husband,White,Female,0,1672,30,United-States,>50K
35,Private,53367,Assoc-acdm,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
30,Federal-gov,397466,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,50,United-States,<=50K
34,Private,206139,Masters,9,Never-married,?,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
42,State-gov,347153,Masters,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Vietnam,>50K
17,Private,112459,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
39,Private,144594,HS-grad,12,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,184553,HS-grad,9,Married-spouse-absent,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
41,?,146015,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,?,22042,Some-college,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Federal-gov,343061,Bachelors,12,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
30,Local-gov,252813,5th-6th,14,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,3004,60,United-States,<=50K
42,Local-gov,174043,Bachelors,5,Divorced,Craft-repair,Husband,White,Female,0,0,20,United-States,>50K
22,Self-emp-not-inc,295308,Bachelors,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,<=50K
21,Local-gov,201928,HS-grad,14,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,99999,0,40,United-States,<=50K
21,Local-gov,133696,Masters,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,21,United-States,>50K
36,?,186792,10th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,<=50K
38,Private,61499,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,50,United-States,<=50K
21,Private,461715,Assoc-voc,9,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,431515,Masters,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,>50K
23,Private,228528,Some-college,14,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
23,Private,299598,Some-college,9,Never-married,?,Husband,White,Male,0,0,60,United-States,<=50K
34,Private,199256,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,153131,Bachelors,10,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Mexico,<=50K
36,Private,131681,Doctorate,9,Never-married,Sales,Husband,Black,Male,0,0,30,United-States,<=50K
21,?,191389,11th,11,Divorced,Craft-repair,Not-in-family,White,Male,0,1340,45,United-States,<=50K
47,Private,165968,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,0,48,United-States,>50K
58,Private,183608,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,70,United-States,<=50K
56,Private,165106,Bachelors,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,United-States,<=50K
70,Self-emp-inc,101689,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Germany,>50K
22,?,171306,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Self-emp-not-inc,249686,HS-grad,10,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,462294,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,281647,Bachelors,10,Never-married,Transport-moving,Not-in-family,White,Female,0,1902,30,United-States,<=50K
28,State-gov,170276,HS-grad,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,<=50K
38,State-gov,41838,Masters,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,48433,HS-grad,6,Divorced,Sales,Husband,White,Male,0,0,20,United-States,<=50K
19,Private,121889,Bachelors,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,60,South,<=50K
62,Private,156805,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,78,United-States,<=50K
33,Local-gov,176279,HS-grad,4,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,26,United-States,<=50K
38,Private,179673,Some-college,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K
51,Private,182863,HS-grad,7,Never-married,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
39,Private,179781,HS-grad,11,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,143741,9th,9,Divorced,Tech-support,Own-child,White,Male,15024,0,50,United-States,<=50K
44,Self-emp-not-inc,345360,HS-grad,16,Never-married,Craft-repair,Own-child,Other,Male,0,0,81,United-States,<=50K
37,Private,265192,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
44,Private,241025,Bachelors,7,Never-married,Sales,Husband,White,Male,0,0,39,United-States,<=50K
50,Private,191335,HS-grad,11,Married-spouse-absent,Sales,Husband,White,Male,0,0,40,United-States,>50K
25,Private,375114,Bachelors,7,Never-married,Sales,Husband,Black,Male,0,0,40,United-States,>50K
34,Private,357338,Assoc-acdm,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,20,Cambodia,<=50K
19,State-gov,22966,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,<=50K
23,Private,203797,Some-college,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,47,Mexico,<=50K
56,Private,79728,Some-college,9,Divorced,Craft-repair,Husband,White,Female,0,2001,40,United-States,<=50K
48,Private,223367,Assoc-voc,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,36,United-States,<=50K
46,Self-emp-not-inc,122348,Bachelors,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,80,United-States,<=50K
20,?,479611,Prof-school,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Local-gov,33121,10th,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,?,198581,HS-grad,13,Never-married,?,Unmarried,White,Female,0,0,45,United-States,>50K
24,Private,212562,1st-4th,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
29,Local-gov,247992,5th-6th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,91,United-States,<=50K
31,Private,139916,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
19,Self-emp-not-inc,175540,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
55,Private,357338,Masters,11,Never-married,Exec-managerial,Husband,White,Male,0,0,23,Mexico,<=50K
36,Private,205474,HS-grad,10,Divorced,Exec-managerial,Husband,White,Male,0,0,21,United-States,<=50K
56,Private,234096,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,340458,HS-grad,10,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,>50K
63,State-gov,32519,Assoc-acdm,10,Separated,Craft-repair,Not-in-family,White,Female,2580,1669,40,England,<=50K
41,Private,258006,Masters,13,Never-married,Adm-clerical,Husband,White,Male,0,1902,18,United-States,>50K
23,Self-emp-not-inc,257124,Some-college,16,Divorced,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
42,Private,34452,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,189203,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
45,Private,55076,Assoc-voc,10,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
50,Private,314913,10th,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,60,United-States,>50K
46,Self-emp-not-inc,286634,Some-college,14,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,<=50K
56,Private,164170,Masters,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,20,United-States,<=50K
22,Private,388156,Prof-school,14,Never-married,Adm-clerical,Husband,White,Male,0,0,50,China,<=50K
