age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
63,Self-emp-inc,50862,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
23,Private,391349,Prof-school,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,>50K
84,Private,150296,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Male,7688,0,10,United-States,<=50K
27,Private,392100,Assoc-voc,3,Divorced,Sales,Not-in-family,White,Female,0,0,40,Puerto-Rico,<=50K
39,Private,193868,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,?,>50K
34,Private,320513,1st-4th,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K
35,Private,160512,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,2457,40,United-States,<=50K
28,Self-emp-not-inc,112351,Assoc-acdm,10,Never-married,Other-service,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K
26,Federal-gov,173584,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
27,Self-emp-not-inc,188507,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,2392,24,United-States,>50K
28,Private,264627,HS-grad,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
56,Local-gov,192596,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40,Private,55500,Assoc-voc,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,31,United-States,<=50K
22,Private,203821,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1848,0,40,United-States,<=50K
54,State-gov,88500,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,44,United-States,<=50K
27,Self-emp-not-inc,110622,HS-grad,10,Never-married,Prof-specialty,Own-child,White,Male,0,1672,45,United-States,<=50K
50,Private,199883,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,170331,HS-grad,13,Never-married,Craft-repair,Own-child,White,Female,0,0,89,Honduras,<=50K
28,Private,608184,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
27,Private,44671,Bachelors,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,2547,25,United-States,<=50K
21,Self-emp-not-inc,38621,Preschool,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,36,United-States,<=50K
47,State-gov,239450,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
41,Private,109445,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
48,Private,243569,Bachelors,7,Married-civ-spouse,Tech-support,Husband,White,Male,0,1980,40,United-States,>50K
43,Private,98995,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
90,Private,140219,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,132320,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
22,Self-emp-inc,65408,HS-grad,7,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,Scotland,<=50K
48,Private,115562,Bachelors,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,24,Cambodia,>50K
25,Private,191524,7th-8th,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,43,Columbia,<=50K
48,Local-gov,192945,5th-6th,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
42,Self-emp-not-inc,334357,Some-college,12,Married-civ-spouse,Transport-moving,Husband,White,Male,3887,0,30,United-States,<=50K
37,Private,216825,Bachelors,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K
39,Self-emp-inc,213431,Preschool,8,Widowed,Exec-managerial,Husband,Other,Male,0,0,40,?,>50K
38,Private,198078,HS-grad,12,Never-married,Exec-managerial,Not-in-family,Black,Male,2635,0,30,United-States,<=50K
32,Private,114761,Some-college,9,Divorced,Other-service,Unmarried,White,Female,0,0,15,United-States,<=50K
37,Private,306233,Masters,14,Divorced,Prof-specialty,Not-in-family,Other,Female,0,0,40,United-States,>50K
46,Local-gov,119904,Bachelors,9,Divorced,Other-service,Unmarried,White,Female,0,0,34,United-States,<=50K
51,Private,204116,Prof-school,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
29,Private,161508,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,2472,35,United-States,<=50K
28,Private,244856,10th,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,Nicaragua,>50K
25,Private,341187,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,12,United-States,<=50K
31,Private,251323,Bachelors,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Self-emp-not-inc,124905,Some-college,13,Divorced,Prof-specialty,Unmarried,Black,Female,5060,0,36,United-States,<=50K
43,Private,244605,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,116202,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,70,United-States,<=50K
21,Private,86459,7th-8th,10,Separated,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
29,State-gov,246739,Prof-school,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
30,Private,175837,HS-grad,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1648,40,Cambodia,>50K
25,Without-pay,160910,12th,9,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K
42,?,183893,Some-college,13,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,160968,11th,13,Married-civ-spouse,Protective-serv,Husband,White,Male,114,0,40,Mexico,<=50K
52,Private,259087,Bachelors,14,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K
29,Private,291981,Some-college,10,Separated,Transport-moving,Unmarried,White,Female,0,0,64,United-States,<=50K
37,State-gov,86615,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Philippines,<=50K
45,Private,252024,Prof-school,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
34,Self-emp-not-inc,585361,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2202,0,30,United-States,>50K
49,Private,212143,7th-8th,13,Never-married,Machine-op-inspct,Own-child,White,Male,0,2258,45,United-States,<=50K
63,Private,350247,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1848,1944,40,United-States,>50K
46,Private,433330,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2163,44,India,>50K
55,Private,131899,Assoc-voc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1617,50,United-States,>50K
36,Private,152140,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
34,Private,52900,11th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,78,United-States,<=50K
48,Local-gov,91733,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
56,Private,102345,9th,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
34,Federal-gov,206357,Bachelors,10,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
24,Private,196994,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,40,United-States,<=50K
79,Private,372500,10th,14,Never-married,Sales,Not-in-family,White,Female,0,0,37,United-States,<=50K
23,Private,276559,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
37,Private,91384,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
26,Private,93806,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,Cuba,<=50K
52,Private,170603,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,27,Peru,>50K
36,Private,320510,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
68,Private,335248,11th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England,<=50K
39,Self-emp-inc,162205,Masters,16,Divorced,Exec-managerial,Not-in-family,White,Male,2036,0,40,United-States,>50K
49,Private,64102,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1651,40,United-States,<=50K
41,Private,118500,Some-college,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,<=50K
38,Private,54709,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,255406,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,164775,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,>50K
65,Local-gov,186324,Assoc-voc,6,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States,<=50K
26,Private,37754,HS-grad,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,30,United-States,<=50K
21,Private,47298,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,24,United-States,<=50K
31,Local-gov,184882,Some-college,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,28,United-States,<=50K
31,Private,54202,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
45,?,217886,Some-college,14,Married-civ-spouse,?,Husband,White,Male,0,0,95,?,>50K
35,Self-emp-not-inc,301556,Masters,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Scotland,>50K
39,State-gov,220690,Some-college,10,Married-AF-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,6,United-States,>50K
30,Private,30069,11th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
64,Local-gov,123178,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,1590,50,United-States,<=50K
52,Private,70754,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2051,40,United-States,>50K
35,Private,133938,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
55,Private,252862,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
29,Private,429507,Some-college,9,Divorced,Craft-repair,Not-in-family,White,Male,99999,0,65,United-States,<=50K
51,Private,339163,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
49,Private,313945,Some-college,3,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,36,United-States,<=50K
44,Private,235891,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
30,Private,98010,HS-grad,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
34,Self-emp-inc,90189,Some-college,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
52,Private,309778,Masters,10,Married-civ-spouse,Sales,Wife,White,Female,13550,0,40,United-States,<=50K
76,Private,75435,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,109351,Assoc-acdm,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
31,Private,55500,Bachelors,7,Never-married,Protective-serv,Not-in-family,White,Male,2977,0,40,United-States,<=50K
27,Private,100933,HS-grad,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,10,United-States,>50K
62,Private,184303,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
28,Private,298539,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
42,?,243361,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,96,United-States,<=50K
57,?,195262,Some-college,12,Never-married,?,Own-child,White,Male,0,0,40,Holand-Netherlands,<=50K
19,?,41017,Some-college,11,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Private,206139,Doctorate,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
62,Self-emp-not-inc,267798,11th,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
33,State-gov,214134,HS-grad,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,27,United-States,<=50K
64,Private,144133,11th,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Private,310085,Bachelors,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1902,65,United-States,>50K
37,Self-emp-inc,106151,Bachelors,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
35,Private,225724,Masters,13,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,10,United-States,<=50K
35,Private,195891,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Federal-gov,89477,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,Dominican-Republic,<=50K
23,Self-emp-not-inc,111163,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,178976,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,>50K
21,Private,167963,Some-college,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
68,Federal-gov,288020,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,<=50K
54,Private,103148,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,419740,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
30,Private,161187,HS-grad,16,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
62,Self-emp-not-inc,123335,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
51,Private,331650,HS-grad,9,Separated,Transport-moving,Husband,White,Male,2202,0,40,United-States,<=50K
52,Private,58343,Some-college,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21,Private,412379,HS-grad,10,Divorced,Sales,Unmarried,Black,Female,0,0,44,United-States,<=50K
50,Private,312206,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,8,United-States,>50K
42,Private,99462,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,974,40,United-States,>50K
90,Private,205733,HS-grad,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2174,45,United-States,>50K
39,Private,187715,Bachelors,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,475028,HS-grad,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,?,328199,Assoc-acdm,9,Never-married,?,Own-child,White,Male,0,2057,45,United-States,<=50K
50,Private,211345,11th,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,59469,Some-college,7,Separated,Other-service,Not-in-family,White,Female,0,1651,50,United-States,<=50K
20,Private,195919,Bachelors,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
48,Private,232512,Masters,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
39,Local-gov,354929,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,56179,10th,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,?,93208,10th,6,Married-civ-spouse,?,Husband,White,Male,7298,0,40,United-States,<=50K
84,Private,184678,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,State-gov,166527,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,168191,HS-grad,10,Widowed,Other-service,Not-in-family,White,Male,0,0,45,?,<=50K
20,Private,214387,Assoc-acdm,10,Divorced,Transport-moving,Not-in-family,White,Male,5178,1579,40,United-States,<=50K
55,Private,133696,Assoc-acdm,9,Divorced,Prof-specialty,Own-child,Black,Female,0,0,35,United-States,<=50K
33,State-gov,75256,Doctorate,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2057,40,United-States,<=50K
19,Private,76714,Prof-school,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,71768,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
21,Private,350783,HS-grad,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
75,?,224338,Some-college,10,Never-married,?,Own-child,White,Female,0,0,50,United-States,<=50K
43,Private,53838,Some-college,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,32,United-States,<=50K
36,Private,59948,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,241607,Assoc-acdm,10,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,60,Philippines,<=50K
40,Private,447739,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
30,Local-gov,183945,Some-college,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
56,Private,234721,Some-college,8,Divorced,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K
43,Private,99872,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,12,Outlying-US(Guam-USVI-etc),<=50K
31,Self-emp-not-inc,125831,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,20,United-States,<=50K
38,Private,33068,Bachelors,12,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,El-Salvador,<=50K
38,Private,168221,HS-grad,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,27,United-States,<=50K
50,Federal-gov,54684,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,65,United-States,<=50K
60,State-gov,119558,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,14,United-States,>50K
61,Self-emp-inc,133055,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Self-emp-inc,138077,Masters,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,Cuba,>50K
68,Private,193868,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
39,Private,242460,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
37,Private,175821,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Private,235924,10th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25,Local-gov,180272,10th,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
37,Private,44064,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
31,Private,111067,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Without-pay,201901,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,5178,0,30,United-States,<=50K
49,Without-pay,214955,Some-college,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,353012,HS-grad,10,Divorced,Craft-repair,Unmarried,Black,Male,0,0,50,United-States,<=50K
49,Private,167599,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,50,United-States,<=50K
80,?,321435,12th,10,Married-spouse-absent,Protective-serv,Unmarried,White,Female,0,0,15,United-States,<=50K
33,Federal-gov,328466,Doctorate,11,Widowed,Adm-clerical,Husband,White,Female,0,0,24,United-States,>50K
32,Self-emp-not-inc,201217,Prof-school,9,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,0,0,70,United-States,<=50K
18,Private,69847,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
49,Private,164678,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,United-States,>50K
31,Self-emp-inc,159726,HS-grad,9,Divorced,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
24,Private,188976,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,288519,Masters,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,53,United-States,<=50K
28,Local-gov,187873,Some-college,12,Never-married,Adm-clerical,Not-in-family,White,Female,2202,0,50,India,<=50K
25,?,248145,Bachelors,9,Never-married,?,Own-child,White,Male,0,0,40,India,<=50K
27,Private,197492,Prof-school,9,Never-married,Sales,Not-in-family,Other,Female,0,0,40,United-States,<=50K
23,Private,118108,HS-grad,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,6,United-States,<=50K
45,Private,81286,Bachelors,11,Separated,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K
18,Private,79830,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,376506,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,<=50K
34,Private,314727,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,Mexico,<=50K
51,Private,77975,Doctorate,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,217892,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,<=50K
40,Private,224338,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,?,<=50K
44,Private,38795,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?,>50K
75,Private,209276,11th,10,Never-married,Sales,Not-in-family,White,Female,0,0,96,United-States,<=50K
38,Private,200808,Doctorate,9,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
24,Private,53738,11th,9,Never-married,Other-service,Not-in-family,White,Male,0,0,90,United-States,<=50K
26,Private,114056,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,2050,0,50,United-States,<=50K
43,Private,114043,HS-grad,7,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
56,Private,234542,11th,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,50,United-States,<=50K
17,Private,117073,Some-college,13,Married-spouse-absent,Adm-clerical,Wife,White,Female,0,0,16,United-States,<=50K
33,Private,212448,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,>50K
42,Private,93223,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,76,United-States,<=50K
45,Federal-gov,42900,HS-grad,14,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
27,Private,252862,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
43,State-gov,227471,HS-grad,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
22,Private,106169,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
57,Private,593246,Some-college,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
48,Private,27067,Some-college,7,Never-married,Exec-managerial,Other-relative,Black,Male,0,0,45,United-States,<=50K
39,Private,241844,HS-grad,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,1504,40,United-States,<=50K
40,Private,123440,Masters,13,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,167787,Assoc-voc,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K
49,Self-emp-inc,141409,Some-college,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,50,United-States,<=50K
30,Private,337908,HS-grad,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
65,Private,71733,Bachelors,1,Married-civ-spouse,Other-service,Husband,Black,Male,0,2415,50,United-States,>50K
18,Private,33068,Assoc-voc,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,30,United-States,<=50K
23,Private,196243,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,205733,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,321435,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,191271,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,Vietnam,<=50K
22,?,199499,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,Portugal,<=50K
23,Without-pay,144133,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,2339,40,?,<=50K
22,Local-gov,393357,HS-grad,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,45,Laos,<=50K
75,Private,110954,Bachelors,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
56,Private,171328,HS-grad,4,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,48,India,<=50K
65,Private,104423,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5455,0,48,Iran,<=50K
33,Private,400285,10th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
21,Self-emp-not-inc,157303,9th,11,Never-married,Other-service,Not-in-family,Black,Female,3418,0,45,United-States,<=50K
49,Private,118902,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
56,Private,250170,HS-grad,13,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
55,Private,107548,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,1651,20,United-States,<=50K
37,Local-gov,63574,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
53,Private,197867,Assoc-voc,13,Divorced,Other-service,Unmarried,White,Female,0,0,48,Canada,<=50K
30,Private,275223,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,India,<=50K
20,Private,174767,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
43,Self-emp-inc,315859,Assoc-voc,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
29,State-gov,230563,Some-college,12,Divorced,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
28,State-gov,431515,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,118861,Bachelors,10,Divorced,Tech-support,Not-in-family,White,Male,4386,0,65,United-States,>50K
30,Federal-gov,340458,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
31,Private,179484,Some-college,9,Never-married,Sales,Other-relative,Black,Female,0,0,38,United-States,<=50K
72,Self-emp-not-inc,139268,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,7298,0,40,United-States,<=50K
49,Private,167424,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,2258,44,United-States,<=50K
